"year","date","site","sample","size","taxon"
2017,"2-Jul-17","sandspit","5",0.5,"Ostracoda"
2017,"2-Jul-17","sandspit","5",3,"Nematoda"
2017,"2-Jul-17","sandspit","5",2,"Eusiroidea"
2017,"2-Jul-17","sandspit","5",2,"Aoridae"
2017,"2-Jul-17","sandspit","5",4,"Isaeidae"
2017,"2-Jul-17","sandspit","5",1,"Mytilidae"
2017,"2-Jul-17","sandspit","5",1,"Mytilidae"
2017,"2-Jul-17","sandspit","5",2,"Isaeidae"
2017,"2-Jul-17","sandspit","5",2,"Ampithoidae"
2017,"2-Jul-17","sandspit","5",2,"Ampithoidae"
2017,"2-Jul-17","sandspit","5",2,"Isaeidae"
2017,"2-Jul-17","sandspit","5",2,"Aoridae"
2017,"2-Jul-17","sandspit","5",4,"Isaeidae"
2017,"2-Jul-17","sandspit","5",0.8,"Lumbrineridae"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",2,"Isaeidae"
2017,"2-Jul-17","sandspit","5",3,"Aoridae"
2017,"2-Jul-17","sandspit","5",4,"Isaeidae"
2017,"2-Jul-17","sandspit","5",2,"Leptochelia"
2017,"2-Jul-17","sandspit","5",0.8,"Lumbrineridae"
2017,"2-Jul-17","sandspit","5",4,"Nematoda"
2017,"2-Jul-17","sandspit","5",4,"Ampithoidae"
2017,"2-Jul-17","sandspit","5",1,"Mytilidae"
2017,"2-Jul-17","sandspit","5",5,"Aoridae"
2017,"2-Jul-17","sandspit","5",4,"Nematoda"
2017,"2-Jul-17","sandspit","5",2,"Aoridae"
2017,"2-Jul-17","sandspit","5",2,"Aoridae"
2017,"2-Jul-17","sandspit","5",4,"Isaeidae"
2017,"2-Jul-17","sandspit","5",2,"Gammaridea"
2017,"2-Jul-17","sandspit","5",3,"Isaeidae"
2017,"2-Jul-17","sandspit","5",2,"Leptochelia"
2017,"2-Jul-17","sandspit","5",5,"Ampithoidae"
2017,"2-Jul-17","sandspit","5",3,"Isaeidae"
2017,"2-Jul-17","sandspit","5",0.5,"Ostracoda"
2017,"2-Jul-17","sandspit","5",3,"Nematoda"
2017,"2-Jul-17","sandspit","5",3,"Nematoda"
2017,"2-Jul-17","sandspit","5",2,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Lacuna"
2017,"2-Jul-17","sandspit","5",2,"Leptochelia"
2017,"2-Jul-17","sandspit","5",3,"Nematoda"
2017,"2-Jul-17","sandspit","5",3,"Ampithoidae"
2017,"2-Jul-17","sandspit","5",3,"Isaeidae"
2017,"2-Jul-17","sandspit","5",3,"Isaeidae"
2017,"2-Jul-17","sandspit","5",4,"Eusiroidea"
2017,"2-Jul-17","sandspit","5",3,"Gammaridea"
2017,"2-Jul-17","sandspit","5",2,"Aoridae"
2017,"2-Jul-17","sandspit","5",0.7,"Phyllodocida"
2017,"2-Jul-17","sandspit","5",1,"Mytilidae"
2017,"2-Jul-17","sandspit","5",6,"Isaeidae"
2017,"2-Jul-17","sandspit","5",3,"Aoridae"
2017,"2-Jul-17","sandspit","5",1.3,"Nereididae"
2017,"2-Jul-17","sandspit","5",2,"Gammaridea"
2017,"2-Jul-17","sandspit","5",2,"Gammaridea"
2017,"2-Jul-17","sandspit","5",3,"Gammaridea"
2017,"2-Jul-17","sandspit","5",3,"Ampithoidae"
2017,"2-Jul-17","sandspit","5",3,"Isaeidae"
2017,"2-Jul-17","sandspit","5",3,"Isaeidae"
2017,"2-Jul-17","sandspit","5",1,"Lacuna"
2017,"2-Jul-17","sandspit","5",2,"Aoridae"
2017,"2-Jul-17","sandspit","5",2,"Lumbrineridae"
2017,"2-Jul-17","sandspit","5",2,"Leptochelia"
2017,"2-Jul-17","sandspit","5",3,"Gammaridea"
2017,"2-Jul-17","sandspit","5",2,"Gammaridea"
2017,"2-Jul-17","sandspit","5",0.5,"Ostracoda"
2017,"2-Jul-17","sandspit","5",2,"Aoridae"
2017,"2-Jul-17","sandspit","5",0.5,"Ostracoda"
2017,"2-Jul-17","sandspit","5",2,"Gammaridea"
2017,"2-Jul-17","sandspit","5",2,"Isaeidae"
2017,"2-Jul-17","sandspit","5",2,"Gammaridea"
2017,"2-Jul-17","sandspit","5",2,"Isaeidae"
2017,"2-Jul-17","sandspit","5",3,"Aoridae"
2017,"2-Jul-17","sandspit","5",3,"Aoridae"
2017,"2-Jul-17","sandspit","5",2,"Leptochelia"
2017,"2-Jul-17","sandspit","5",2,"Aoridae"
2017,"2-Jul-17","sandspit","5",2,"Isaeidae"
2017,"2-Jul-17","sandspit","5",2,"Isaeidae"
2017,"2-Jul-17","sandspit","5",0.5,"Ostracoda"
2017,"2-Jul-17","sandspit","5",4,"Nematoda"
2017,"2-Jul-17","sandspit","5",3,"Nematoda"
2017,"2-Jul-17","sandspit","5",2,"Isaeidae"
2017,"2-Jul-17","sandspit","5",4,"Caprella"
2017,"2-Jul-17","sandspit","5",2,"Isaeidae"
2017,"2-Jul-17","sandspit","5",3,"Gammaridea"
2017,"2-Jul-17","sandspit","5",4,"Nematoda"
2017,"2-Jul-17","sandspit","5",3,"Nematoda"
2017,"2-Jul-17","sandspit","5",2,"Eusiroidea"
2017,"2-Jul-17","sandspit","5",3,"Aoridae"
2017,"2-Jul-17","sandspit","5",2,"Leptochelia"
2017,"2-Jul-17","sandspit","5",3,"Isaeidae"
2017,"2-Jul-17","sandspit","5",2,"Isaeidae"
2017,"2-Jul-17","sandspit","5",2,"Aoridae"
2017,"2-Jul-17","sandspit","5",2,"Isaeidae"
2017,"2-Jul-17","sandspit","5",2,"Aoridae"
2017,"2-Jul-17","sandspit","5",2,"Aoridae"
2017,"2-Jul-17","sandspit","5",3,"Nematoda"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",3,"Aoridae"
2017,"2-Jul-17","sandspit","5",2,"Leptochelia"
2017,"2-Jul-17","sandspit","5",2,"Leptochelia"
2017,"2-Jul-17","sandspit","5",2,"Leptochelia"
2017,"2-Jul-17","sandspit","5",3,"Aoridae"
2017,"2-Jul-17","sandspit","5",2,"Aoridae"
2017,"2-Jul-17","sandspit","5",2,"Aoridae"
2017,"2-Jul-17","sandspit","5",0.5,"Phyllodocida"
2017,"2-Jul-17","sandspit","5",2,"Aoridae"
2017,"2-Jul-17","sandspit","5",4,"Isaeidae"
2017,"2-Jul-17","sandspit","5",2,"Gammaridea"
2017,"2-Jul-17","sandspit","5",4,"Aoridae"
2017,"2-Jul-17","sandspit","5",0.5,"Munnidae"
2017,"2-Jul-17","sandspit","5",2.5,"Isaeidae"
2017,"2-Jul-17","sandspit","5",1,"Munnidae"
2017,"2-Jul-17","sandspit","5",2,"Gammaridea"
2017,"2-Jul-17","sandspit","5",2,"Leptochelia"
2017,"2-Jul-17","sandspit","5",2,"Leptochelia"
2017,"2-Jul-17","sandspit","5",0.5,"Mytilidae"
2017,"2-Jul-17","sandspit","5",3,"Nematoda"
2017,"2-Jul-17","sandspit","5",2,"Aoridae"
2017,"2-Jul-17","sandspit","5",2.5,"Isaeidae"
2017,"2-Jul-17","sandspit","5",2,"Aoridae"
2017,"2-Jul-17","sandspit","5",5,"Isaeidae"
2017,"2-Jul-17","sandspit","5",2,"Aoridae"
2017,"2-Jul-17","sandspit","5",3,"Isaeidae"
2017,"2-Jul-17","sandspit","5",0.8,"Nereididae"
2017,"2-Jul-17","sandspit","5",2,"Leptochelia"
2017,"2-Jul-17","sandspit","5",2,"Aoridae"
2017,"2-Jul-17","sandspit","5",2,"Leptochelia"
2017,"2-Jul-17","sandspit","5",2.6,"Nereididae"
2017,"2-Jul-17","sandspit","5",0.5,"Ostracoda"
2017,"2-Jul-17","sandspit","5",0.5,"Ostracoda"
2017,"2-Jul-17","sandspit","5",2,"Ampithoidae"
2017,"2-Jul-17","sandspit","5",2,"Aoridae"
